"","County.Number","county","city","County_FIPS","State_FIPS","fiscal_year","quarter_ending","number_of_returns","taxable_sales","Quarter.Ending"
"11261",47,"Ida","Ida Grove","093","19",2015,"2014-12-31",150,7764471,2014-12-31
"11262",47,"Ida","Holstein","093","19",2015,"2014-12-31",74,2102946,2014-12-31
"11263",47,"Ida","Battle Creek","093","19",2015,"2014-12-31",34,1456989,2014-12-31
"11264",47,"Ida","Galva","093","19",2015,"2014-12-31",19,289581,2014-12-31
"11265",47,"Ida","Arthur","093","19",2015,"2014-12-31",16,2886667,2014-12-31
"11266",47,"Ida","Other","093","19",2015,"2014-12-31",13,47316,2014-12-31
"11267",48,"Iowa","Williamsburg","095","19",2015,"2014-12-31",251,34993585,2014-12-31
"11268",48,"Iowa","Marengo","095","19",2015,"2014-12-31",159,5259857,2014-12-31
"11269",48,"Iowa","Victor","095","19",2015,"2014-12-31",61,2181434,2014-12-31
"11270",48,"Iowa","North English","095","19",2015,"2014-12-31",50,1395390,2014-12-31
"11271",48,"Iowa","Parnell","095","19",2015,"2014-12-31",23,228819,2014-12-31
"11272",48,"Iowa","Ladora","095","19",2015,"2014-12-31",22,104668,2014-12-31
"11273",48,"Iowa","Millersburg","095","19",2015,"2014-12-31",12,197166,2014-12-31
"11274",48,"Iowa","Other","095","19",2015,"2014-12-31",202,9339588,2014-12-31
"11275",49,"Jackson","Maquoketa","097","19",2015,"2014-12-31",347,21595564,2014-12-31
"11276",49,"Jackson","Bellevue","097","19",2015,"2014-12-31",193,5145426,2014-12-31
"11277",49,"Jackson","Preston","097","19",2015,"2014-12-31",69,2913131,2014-12-31
"11278",49,"Jackson","Lamotte","097","19",2015,"2014-12-31",38,674405,2014-12-31
"11279",49,"Jackson","Sabula","097","19",2015,"2014-12-31",37,667119,2014-12-31
"11280",49,"Jackson","Miles","097","19",2015,"2014-12-31",24,384278,2014-12-31
"11281",49,"Jackson","Spragueville","097","19",2015,"2014-12-31",14,95661,2014-12-31
"11282",49,"Jackson","Andrew","097","19",2015,"2014-12-31",13,212263,2014-12-31
"11283",49,"Jackson","Springbrook","097","19",2015,"2014-12-31",12,290080,2014-12-31
"11284",49,"Jackson","St. Donatus","097","19",2015,"2014-12-31",11,448026,2014-12-31
"11285",49,"Jackson","Zwingle","097","19",2015,"2014-12-31",11,16281,2014-12-31
"11286",49,"Jackson","Monmouth","097","19",2015,"2014-12-31",10,91638,2014-12-31
"11287",49,"Jackson","Other","097","19",2015,"2014-12-31",36,693157,2014-12-31
"11288",50,"Jasper","Newton","099","19",2015,"2014-12-31",641,64118677,2014-12-31
"11289",50,"Jasper","Colfax","099","19",2015,"2014-12-31",94,3467243,2014-12-31
"11290",50,"Jasper","Monroe","099","19",2015,"2014-12-31",84,3880908,2014-12-31
"11291",50,"Jasper","Sully","099","19",2015,"2014-12-31",74,5000775,2014-12-31
"11292",50,"Jasper","Prairie City","099","19",2015,"2014-12-31",67,1622303,2014-12-31
"11293",50,"Jasper","Baxter","099","19",2015,"2014-12-31",53,1101439,2014-12-31
"11294",50,"Jasper","Kellogg","099","19",2015,"2014-12-31",47,751003,2014-12-31
"11295",50,"Jasper","Lynnville","099","19",2015,"2014-12-31",40,1181500,2014-12-31
"11296",50,"Jasper","Mingo","099","19",2015,"2014-12-31",26,134838,2014-12-31
"11297",50,"Jasper","Reasnor","099","19",2015,"2014-12-31",22,168828,2014-12-31
"11298",50,"Jasper","Other","099","19",2015,"2014-12-31",41,481047,2014-12-31
"11299",51,"Jefferson","Fairfield","101","19",2015,"2014-12-31",623,34843926,2014-12-31
"11300",51,"Jefferson","Lockridge","101","19",2015,"2014-12-31",29,384473,2014-12-31
"11301",51,"Jefferson","Batavia","101","19",2015,"2014-12-31",23,6755810,2014-12-31
"11302",51,"Jefferson","Packwood","101","19",2015,"2014-12-31",19,64411,2014-12-31
"11303",51,"Jefferson","Libertyville","101","19",2015,"2014-12-31",16,283399,2014-12-31
"11304",51,"Jefferson","Coppock","101","19",2015,"2014-12-31",10,56510,2014-12-31
"11305",51,"Jefferson","Other","101","19",2015,"2014-12-31",16,57906,2014-12-31
"11306",52,"Johnson","Iowa City","103","19",2015,"2014-12-31",1771,209094044,2014-12-31
"11307",52,"Johnson","Coralville","103","19",2015,"2014-12-31",777,222006671,2014-12-31
"11308",52,"Johnson","North Liberty","103","19",2015,"2014-12-31",375,24659366,2014-12-31
"11309",52,"Johnson","Solon","103","19",2015,"2014-12-31",197,5355492,2014-12-31
"11310",52,"Johnson","Swisher","103","19",2015,"2014-12-31",103,3127041,2014-12-31
"11311",52,"Johnson","Oxford","103","19",2015,"2014-12-31",94,1863273,2014-12-31
"11312",52,"Johnson","Tiffin","103","19",2015,"2014-12-31",54,2219177,2014-12-31
"11313",52,"Johnson","Lone Tree","103","19",2015,"2014-12-31",50,728938,2014-12-31
"11314",52,"Johnson","Hills","103","19",2015,"2014-12-31",28,1400463,2014-12-31
"11315",52,"Johnson","Other","103","19",2015,"2014-12-31",83,2065238,2014-12-31
"11316",53,"Jones","Monticello","105","19",2015,"2014-12-31",311,14792549,2014-12-31
"11317",53,"Jones","Anamosa","105","19",2015,"2014-12-31",276,20027239,2014-12-31
"11318",53,"Jones","Wyoming","105","19",2015,"2014-12-31",41,1014808,2014-12-31
"11319",53,"Jones","Olin","105","19",2015,"2014-12-31",38,585404,2014-12-31
"11320",53,"Jones","Oxford Junction","105","19",2015,"2014-12-31",30,270239,2014-12-31
"11321",53,"Jones","Cascade","105","19",2015,"2014-12-31",28,116924,2014-12-31
"11322",53,"Jones","Onslow","105","19",2015,"2014-12-31",19,54122,2014-12-31
"11323",53,"Jones","Martelle","105","19",2015,"2014-12-31",18,656742,2014-12-31
"11324",53,"Jones","Other","105","19",2015,"2014-12-31",50,1758706,2014-12-31
"11325",54,"Keokuk","Sigourney","107","19",2015,"2014-12-31",156,5669473,2014-12-31
"11326",54,"Keokuk","Keota","107","19",2015,"2014-12-31",55,1689032,2014-12-31
"11327",54,"Keokuk","Hedrick","107","19",2015,"2014-12-31",34,905013,2014-12-31
"11328",54,"Keokuk","Richland","107","19",2015,"2014-12-31",34,465647,2014-12-31
"11329",54,"Keokuk","What Cheer","107","19",2015,"2014-12-31",20,436099,2014-12-31
"11330",54,"Keokuk","South English","107","19",2015,"2014-12-31",18,238064,2014-12-31
"11331",54,"Keokuk","Ollie","107","19",2015,"2014-12-31",17,167603,2014-12-31
"11332",54,"Keokuk","Keswick","107","19",2015,"2014-12-31",16,506018,2014-12-31
"11333",54,"Keokuk","Delta","107","19",2015,"2014-12-31",15,117837,2014-12-31
"11334",54,"Keokuk","Harper","107","19",2015,"2014-12-31",12,240452,2014-12-31
"11335",54,"Keokuk","Other","107","19",2015,"2014-12-31",37,567633,2014-12-31
"11336",55,"Kossuth","Algona","109","19",2015,"2014-12-31",390,27827362,2014-12-31
"11337",55,"Kossuth","Bancroft","109","19",2015,"2014-12-31",66,2836807,2014-12-31
"11338",55,"Kossuth","Swea City","109","19",2015,"2014-12-31",41,848028,2014-12-31
"11339",55,"Kossuth","Titonka","109","19",2015,"2014-12-31",41,1158888,2014-12-31
"11340",55,"Kossuth","Whittemore","109","19",2015,"2014-12-31",35,735662,2014-12-31
"11341",55,"Kossuth","Fenton","109","19",2015,"2014-12-31",30,276322,2014-12-31
"11342",55,"Kossuth","Wesley","109","19",2015,"2014-12-31",29,760944,2014-12-31
"11343",55,"Kossuth","Luverne","109","19",2015,"2014-12-31",24,317451,2014-12-31
"11344",55,"Kossuth","Burt","109","19",2015,"2014-12-31",23,1152809,2014-12-31
"11345",55,"Kossuth","Lakota","109","19",2015,"2014-12-31",18,596670,2014-12-31
"11346",55,"Kossuth","West Bend","109","19",2015,"2014-12-31",17,1127521,2014-12-31
"11347",55,"Kossuth","Lone Rock","109","19",2015,"2014-12-31",16,244285,2014-12-31
"11348",55,"Kossuth","Ledyard","109","19",2015,"2014-12-31",15,229734,2014-12-31
"11349",55,"Kossuth","Other","109","19",2015,"2014-12-31",27,767831,2014-12-31
"11350",56,"Lee","Keokuk","111","19",2015,"2014-12-31",424,41219027,2014-12-31
"11351",56,"Lee","Fort Madison","111","19",2015,"2014-12-31",362,29138980,2014-12-31
"11352",56,"Lee","Donnellson","111","19",2015,"2014-12-31",100,3820570,2014-12-31
"11353",56,"Lee","West Point","111","19",2015,"2014-12-31",91,1983255,2014-12-31
"11354",56,"Lee","Montrose","111","19",2015,"2014-12-31",60,836736,2014-12-31
"11355",56,"Lee","Houghton","111","19",2015,"2014-12-31",18,2205283,2014-12-31
"11356",56,"Lee","St. Paul","111","19",2015,"2014-12-31",12,808083,2014-12-31
"11357",56,"Lee","Other","111","19",2015,"2014-12-31",90,4887021,2014-12-31
"11358",57,"Linn","Cedar Rapids","113","19",2015,"2014-12-31",3964,837037210,2014-12-31
"11359",57,"Linn","Marion","113","19",2015,"2014-12-31",956,91642972,2014-12-31
"11360",57,"Linn","Hiawatha","113","19",2015,"2014-12-31",285,30707908,2014-12-31
"11361",57,"Linn","Mount Vernon","113","19",2015,"2014-12-31",204,8761302,2014-12-31
"11362",57,"Linn","Center Point","113","19",2015,"2014-12-31",111,4985280,2014-12-31
"11363",57,"Linn","Lisbon","113","19",2015,"2014-12-31",93,2684682,2014-12-31
"11364",57,"Linn","Central City","113","19",2015,"2014-12-31",91,1593666,2014-12-31
"11365",57,"Linn","Fairfax","113","19",2015,"2014-12-31",86,2754009,2014-12-31
"11366",57,"Linn","Ely","113","19",2015,"2014-12-31",61,1377516,2014-12-31
"11367",57,"Linn","Robins","113","19",2015,"2014-12-31",58,1579729,2014-12-31
"11368",57,"Linn","Palo","113","19",2015,"2014-12-31",57,22831241,2014-12-31
"11369",57,"Linn","Springville","113","19",2015,"2014-12-31",57,2078713,2014-12-31
"11370",57,"Linn","Coggon","113","19",2015,"2014-12-31",40,824502,2014-12-31
"11371",57,"Linn","Walker","113","19",2015,"2014-12-31",40,1975827,2014-12-31
"11372",57,"Linn","Alburnett","113","19",2015,"2014-12-31",29,758936,2014-12-31
"11373",57,"Linn","Walford","113","19",2015,"2014-12-31",11,646551,2014-12-31
"11374",57,"Linn","Other","113","19",2015,"2014-12-31",99,1943656,2014-12-31
"11375",58,"Louisa","Wapello","115","19",2015,"2014-12-31",126,3597724,2014-12-31
"11376",58,"Louisa","Columbus Junction","115","19",2015,"2014-12-31",97,2707634,2014-12-31
"11377",58,"Louisa","Morning Sun","115","19",2015,"2014-12-31",41,794405,2014-12-31
"11378",58,"Louisa","Letts","115","19",2015,"2014-12-31",25,485078,2014-12-31
"11379",58,"Louisa","Grandview","115","19",2015,"2014-12-31",11,267134,2014-12-31
"11380",58,"Louisa","Columbus City","115","19",2015,"2014-12-31",10,75505,2014-12-31
"11381",58,"Louisa","Other","115","19",2015,"2014-12-31",22,1154514,2014-12-31
"11382",59,"Lucas","Chariton","117","19",2015,"2014-12-31",236,12343424,2014-12-31
"11383",59,"Lucas","Russell","117","19",2015,"2014-12-31",31,163721,2014-12-31
"11384",59,"Lucas","Lucas","117","19",2015,"2014-12-31",27,239625,2014-12-31
"11385",59,"Lucas","Derby","117","19",2015,"2014-12-31",12,98054,2014-12-31
"11386",59,"Lucas","Other","117","19",2015,"2014-12-31",17,227963,2014-12-31
"11387",60,"Lyon","Rock Rapids","119","19",2015,"2014-12-31",149,7533456,2014-12-31
"11388",60,"Lyon","Larchwood","119","19",2015,"2014-12-31",76,6664528,2014-12-31
"11389",60,"Lyon","Inwood","119","19",2015,"2014-12-31",75,3789779,2014-12-31
"11390",60,"Lyon","George","119","19",2015,"2014-12-31",70,2446916,2014-12-31
"11391",60,"Lyon","Doon","119","19",2015,"2014-12-31",63,2853036,2014-12-31
"11392",60,"Lyon","Little Rock","119","19",2015,"2014-12-31",27,302149,2014-12-31
"11393",60,"Lyon","Alvord","119","19",2015,"2014-12-31",19,189398,2014-12-31
"11394",60,"Lyon","Lester","119","19",2015,"2014-12-31",18,1315872,2014-12-31
"11395",60,"Lyon","Other","119","19",2015,"2014-12-31",11,185844,2014-12-31
"11396",61,"Madison","Winterset","121","19",2015,"2014-12-31",317,18605620,2014-12-31
"11397",61,"Madison","St. Charles","121","19",2015,"2014-12-31",63,1088818,2014-12-31
"11398",61,"Madison","Earlham","121","19",2015,"2014-12-31",58,2675743,2014-12-31
"11399",61,"Madison","Truro","121","19",2015,"2014-12-31",25,505135,2014-12-31
"11400",61,"Madison","Other","121","19",2015,"2014-12-31",90,1218994,2014-12-31
"11401",62,"Mahaska","Oskaloosa","123","19",2015,"2014-12-31",565,43929499,2014-12-31
"11402",62,"Mahaska","New Sharon","123","19",2015,"2014-12-31",104,2439795,2014-12-31
"11403",62,"Mahaska","Fremont","123","19",2015,"2014-12-31",32,563572,2014-12-31
"11404",62,"Mahaska","Leighton","123","19",2015,"2014-12-31",26,672723,2014-12-31
"11405",62,"Mahaska","Eddyville","123","19",2015,"2014-12-31",19,272099,2014-12-31
"11406",62,"Mahaska","Barnes City","123","19",2015,"2014-12-31",13,195237,2014-12-31
"11407",62,"Mahaska","Beacon","123","19",2015,"2014-12-31",10,165954,2014-12-31
"11408",62,"Mahaska","Other","123","19",2015,"2014-12-31",53,724611,2014-12-31
"11409",63,"Marion","Pella","125","19",2015,"2014-12-31",519,47999422,2014-12-31
"11410",63,"Marion","Knoxville","125","19",2015,"2014-12-31",352,26118307,2014-12-31
"11411",63,"Marion","Pleasantville","125","19",2015,"2014-12-31",83,1430612,2014-12-31
"11412",63,"Marion","Melcher-Dallas","125","19",2015,"2014-12-31",29,535373,2014-12-31
"11413",63,"Marion","Harvey","125","19",2015,"2014-12-31",20,355006,2014-12-31
"11414",63,"Marion","Bussey","125","19",2015,"2014-12-31",19,161042,2014-12-31
"11415",63,"Marion","Other","125","19",2015,"2014-12-31",86,1829992,2014-12-31
"11416",64,"Marshall","Marshalltown","127","19",2015,"2014-12-31",843,87398465,2014-12-31
"11417",64,"Marshall","State Center","127","19",2015,"2014-12-31",68,2103130,2014-12-31
"11418",64,"Marshall","Melbourne","127","19",2015,"2014-12-31",32,558199,2014-12-31
"11419",64,"Marshall","Gilman","127","19",2015,"2014-12-31",26,735367,2014-12-31
"11420",64,"Marshall","Albion","127","19",2015,"2014-12-31",25,428792,2014-12-31
"11421",64,"Marshall","Legrand","127","19",2015,"2014-12-31",19,491480,2014-12-31
"11422",64,"Marshall","Rhodes","127","19",2015,"2014-12-31",19,164128,2014-12-31
"11423",64,"Marshall","Laurel","127","19",2015,"2014-12-31",17,192482,2014-12-31
"11424",64,"Marshall","Haverhill","127","19",2015,"2014-12-31",15,152881,2014-12-31
"11425",64,"Marshall","Liscomb","127","19",2015,"2014-12-31",10,69160,2014-12-31
"11426",64,"Marshall","Other","127","19",2015,"2014-12-31",38,1890735,2014-12-31
"11427",65,"Mills","Glenwood","129","19",2015,"2014-12-31",264,11558849,2014-12-31
"11428",65,"Mills","Malvern","129","19",2015,"2014-12-31",67,1604310,2014-12-31
"11429",65,"Mills","Emerson","129","19",2015,"2014-12-31",32,3497411,2014-12-31
"11430",65,"Mills","Pacific Junction","129","19",2015,"2014-12-31",31,1881739,2014-12-31
"11431",65,"Mills","Silver City","129","19",2015,"2014-12-31",15,73856,2014-12-31
"11432",65,"Mills","Hastings","129","19",2015,"2014-12-31",14,189587,2014-12-31
"11433",65,"Mills","Henderson","129","19",2015,"2014-12-31",10,46589,2014-12-31
"11434",65,"Mills","Other","129","19",2015,"2014-12-31",21,388915,2014-12-31
"11435",66,"Mitchell","Osage","131","19",2015,"2014-12-31",248,11858653,2014-12-31
"11436",66,"Mitchell","St. Ansgar","131","19",2015,"2014-12-31",120,3139413,2014-12-31
"11437",66,"Mitchell","Stacyville","131","19",2015,"2014-12-31",48,1214018,2014-12-31
"11438",66,"Mitchell","Riceville","131","19",2015,"2014-12-31",38,943191,2014-12-31
"11439",66,"Mitchell","Orchard","131","19",2015,"2014-12-31",18,161726,2014-12-31
"11440",66,"Mitchell","Mcintire","131","19",2015,"2014-12-31",11,476974,2014-12-31
"11441",66,"Mitchell","Other","131","19",2015,"2014-12-31",37,526916,2014-12-31
"11442",67,"Monona","Onawa","133","19",2015,"2014-12-31",157,7833947,2014-12-31
"11443",67,"Monona","Mapleton","133","19",2015,"2014-12-31",78,2636259,2014-12-31
"11444",67,"Monona","Whiting","133","19",2015,"2014-12-31",32,402371,2014-12-31
"11445",67,"Monona","Moorhead","133","19",2015,"2014-12-31",26,239527,2014-12-31
"11446",67,"Monona","Ute","133","19",2015,"2014-12-31",26,775495,2014-12-31
"11447",67,"Monona","Blencoe","133","19",2015,"2014-12-31",19,73135,2014-12-31
"11448",67,"Monona","Soldier","133","19",2015,"2014-12-31",15,225080,2014-12-31
"11449",67,"Monona","Castana","133","19",2015,"2014-12-31",13,104454,2014-12-31
"11450",67,"Monona","Other","133","19",2015,"2014-12-31",19,151432,2014-12-31
"11451",68,"Monroe","Albia","135","19",2015,"2014-12-31",232,9464215,2014-12-31
"11452",68,"Monroe","Lovilia","135","19",2015,"2014-12-31",30,658623,2014-12-31
"11453",68,"Monroe","Melrose","135","19",2015,"2014-12-31",15,140284,2014-12-31
"11454",68,"Monroe","Eddyville","135","19",2015,"2014-12-31",11,640514,2014-12-31
"11455",68,"Monroe","Other","135","19",2015,"2014-12-31",10,19482,2014-12-31
"11456",69,"Montgomery","Red Oak","137","19",2015,"2014-12-31",282,18791349,2014-12-31
"11457",69,"Montgomery","Villisca","137","19",2015,"2014-12-31",63,1383212,2014-12-31
"11458",69,"Montgomery","Stanton","137","19",2015,"2014-12-31",39,631289,2014-12-31
"11459",69,"Montgomery","Elliott","137","19",2015,"2014-12-31",13,104968,2014-12-31
"11460",69,"Montgomery","Other","137","19",2015,"2014-12-31",15,289165,2014-12-31
"11461",70,"Muscatine","Muscatine","139","19",2015,"2014-12-31",821,105227732,2014-12-31
"11462",70,"Muscatine","West Liberty","139","19",2015,"2014-12-31",131,4641867,2014-12-31
"11463",70,"Muscatine","Wilton","139","19",2015,"2014-12-31",101,9151908,2014-12-31
"11464",70,"Muscatine","Nichols","139","19",2015,"2014-12-31",41,1175762,2014-12-31
"11465",70,"Muscatine","Atalissa","139","19",2015,"2014-12-31",16,225088,2014-12-31
"11466",70,"Muscatine","Durant","139","19",2015,"2014-12-31",16,923852,2014-12-31
"11467",70,"Muscatine","Fruitland","139","19",2015,"2014-12-31",15,94295,2014-12-31
"11468",70,"Muscatine","Conesville","139","19",2015,"2014-12-31",11,122076,2014-12-31
"11469",70,"Muscatine","Other","139","19",2015,"2014-12-31",51,2426319,2014-12-31
"11470",71,"O'Brien","Sheldon","141","19",2015,"2014-12-31",253,18887708,2014-12-31
"11471",71,"O'Brien","Hartley","141","19",2015,"2014-12-31",85,3916071,2014-12-31
"11472",71,"O'Brien","Sanborn","141","19",2015,"2014-12-31",71,3579524,2014-12-31
"11473",71,"O'Brien","Paullina","141","19",2015,"2014-12-31",65,2408617,2014-12-31
"11474",71,"O'Brien","Primghar","141","19",2015,"2014-12-31",60,1318346,2014-12-31
"11475",71,"O'Brien","Sutherland","141","19",2015,"2014-12-31",42,1288397,2014-12-31
"11476",71,"O'Brien","Calumet","141","19",2015,"2014-12-31",15,1320204,2014-12-31
"11477",71,"O'Brien","Other","141","19",2015,"2014-12-31",24,623958,2014-12-31
"11478",72,"Osceola","Sibley","143","19",2015,"2014-12-31",129,7317339,2014-12-31
"11479",72,"Osceola","Ocheyedan","143","19",2015,"2014-12-31",46,2546998,2014-12-31
"11480",72,"Osceola","Ashton","143","19",2015,"2014-12-31",25,82252,2014-12-31
"11481",72,"Osceola","Melvin","143","19",2015,"2014-12-31",14,983050,2014-12-31
"11482",72,"Osceola","Harris","143","19",2015,"2014-12-31",13,132831,2014-12-31
"11483",72,"Osceola","Other","143","19",2015,"2014-12-31",8,460963,2014-12-31
"11484",73,"Page","Clarinda","145","19",2015,"2014-12-31",249,15887628,2014-12-31
"11485",73,"Page","Shenandoah","145","19",2015,"2014-12-31",188,12660601,2014-12-31
"11486",73,"Page","Essex","145","19",2015,"2014-12-31",51,1099410,2014-12-31
"11487",73,"Page","Braddyville","145","19",2015,"2014-12-31",21,236183,2014-12-31
"11488",73,"Page","Coin","145","19",2015,"2014-12-31",17,121100,2014-12-31
"11489",73,"Page","Other","145","19",2015,"2014-12-31",24,266722,2014-12-31
"11490",74,"Palo Alto","Emmetsburg","147","19",2015,"2014-12-31",193,10698822,2014-12-31
"11491",74,"Palo Alto","West Bend","147","19",2015,"2014-12-31",61,2500740,2014-12-31
"11492",74,"Palo Alto","Graettinger","147","19",2015,"2014-12-31",54,9074107,2014-12-31
"11493",74,"Palo Alto","Ruthven","147","19",2015,"2014-12-31",46,510392,2014-12-31
"11494",74,"Palo Alto","Cylinder","147","19",2015,"2014-12-31",18,302987,2014-12-31
"11495",74,"Palo Alto","Mallard","147","19",2015,"2014-12-31",16,515373,2014-12-31
"11496",74,"Palo Alto","Ayrshire","147","19",2015,"2014-12-31",11,91078,2014-12-31
"11497",74,"Palo Alto","Other","147","19",2015,"2014-12-31",18,211194,2014-12-31
"11498",75,"Plymouth","Lemars","149","19",2015,"2014-12-31",471,38108164,2014-12-31
"11499",75,"Plymouth","Remsen","149","19",2015,"2014-12-31",117,3382424,2014-12-31
"11500",75,"Plymouth","Kingsley","149","19",2015,"2014-12-31",79,2113562,2014-12-31
