"","feature_id","feature_name","State","County","elev_in_m","elev_in_ft","map_name","lat","long"
"1050",1949358,"Walnut Post Office","IA","Pottawattamie",404,1325,"Walnut",41.4766858,-95.2218668
"1051",1949371,"Underwood Post Office","IA","Pottawattamie",329,1079,"Underwood",41.3868831,-95.6788022
"1052",1949379,"Treynor Post Office","IA","Pottawattamie",369,1211,"Treynor",41.2328087,-95.6132627
"1053",1949390,"Oakland Post Office","IA","Pottawattamie",333,1093,"Oakland",41.3016857,-95.4011621
"1054",1949409,"Neola Post Office","IA","Pottawattamie",335,1099,"Neola",41.4486984,-95.616822
"1055",1949418,"Minden Post Office","IA","Pottawattamie",371,1217,"Neola",41.4666647,-95.5431811
"1056",1949428,"McClelland Post Office","IA","Pottawattamie",379,1243,"McClelland",41.3294401,-95.6838963
"1057",1949431,"Carson Post Office","IA","Pottawattamie",336,1102,"Carson",41.2362412,-95.4217577
"1058",1949441,"Honey Creek Post Office (historical)","IA","Pottawattamie",309,1014,"Honey Creek",41.4305503,-95.8663998
"1059",1949447,"Crescent Post Office","IA","Pottawattamie",309,1014,"Council Bluffs North",41.3643537,-95.8586151
"1060",1949452,"Hancock Post Office","IA","Pottawattamie",341,1119,"Avoca",41.3905677,-95.3621861
"1061",1949461,"Avoca Post Office","IA","Pottawattamie",354,1161,"Avoca",41.4777721,-95.3395765
"1062",1949667,"Prairie Flower Post Office (historical)","IA","Pottawattamie",333,1093,"Griswold",41.2349912,-95.1641605
"1063",1949668,"Keown Post Office (historical)","IA","Pottawattamie",386,1266,"Taylor",41.3611053,-95.6052834
"1064",1949669,"Morton Post Office (historical)","IA","Pottawattamie",383,1257,"Walnut",41.375546,-95.1736054
"1065",1949670,"Neoga Post Office (historical)","IA","Pottawattamie",311,1020,"Council Bluffs South",41.2149984,-95.7836205
"1066",1949672,"Lake Manawa Post Office (historical)","IA","Pottawattamie",298,978,"Council Bluffs South",41.2194429,-95.8475113
"1067",1949673,"Pigeon Post Office (historical)","IA","Pottawattamie",340,1115,"Honey Creek",41.4588826,-95.7841761
"1068",1949674,"Nishna Post Office (historical)","IA","Pottawattamie",342,1122,"Avoca",41.419158,-95.3652777
"1069",1949675,"New Town Post Office (historical)","IA","Pottawattamie",356,1168,"Avoca",41.4536018,-95.3363881
"1070",1949676,"Whipple Post Office (historical)","IA","Pottawattamie",357,1171,"Atlantic SW",41.2833245,-95.2086066
"1071",1949677,"Wheeler Post Office (historical)","IA","Pottawattamie",342,1122,"Carson NE",41.1777712,-95.3369419
"1072",1949678,"Scottswood Post Office (historical)","IA","Pottawattamie",371,1217,"Council Bluffs North",41.2666645,-95.7661206
"1073",1949679,"Islandpark Post Office (historical)","IA","Pottawattamie",297,974,"Council Bluffs South",41.1747209,-95.8138986
"1074",1949680,"Keg Creek Post Office (historical)","IA","Pottawattamie",328,1076,"Mineola",41.1894422,-95.6891732
"1075",1949681,"Dumfries Post Office (historical)","IA","Pottawattamie",376,1234,"Mineola",41.1869428,-95.7380633
"1076",1949683,"Boyer Post Office (historical)","IA","Pottawattamie",310,1017,"Honey Creek",41.4333279,-95.8641775
"1077",1949695,"Willow Post Office (historical)","IA","Pottawattamie",317,1040,"Loveland",41.472216,-95.8786218
"1078",1949696,"Loveland Post Office (historical)","IA","Pottawattamie",310,1017,"Loveland",41.4972156,-95.8900107
"1079",1949698,"Grable Post Office (historical)","IA","Pottawattamie",305,1001,"Loveland",41.4708273,-95.8997333
"1080",1949700,"French Post Office (historical)","IA","Pottawattamie",341,1119,"Underwood",41.489715,-95.7438976
"1081",1949701,"Reels Post Office (historical)","IA","Pottawattamie",315,1033,"Honey Creek",41.4119393,-95.8380661
"1082",1949702,"Harrison Post Office (historical)","IA","Pottawattamie",312,1024,"Honey Creek",41.4249945,-95.7961208
"1083",1949703,"Boomer Grove Post Office (historical)","IA","Pottawattamie",366,1201,"Honey Creek",41.4652714,-95.7988985
"1084",1949704,"Boomer Post Office (historical)","IA","Pottawattamie",368,1207,"Honey Creek",41.4555496,-95.8377881
"1085",1949705,"Taylor Post Office (historical)","IA","Pottawattamie",338,1109,"Taylor",41.2713838,-95.5200033
"1086",1949706,"Blair Post Office (historical)","IA","Pottawattamie",366,1201,"Taylor",41.2599951,-95.5263923
"1087",1949707,"Bentley Post Office (historical)","IA","Pottawattamie",387,1270,"Neola",41.3769385,-95.6202837
"1088",1949709,"Ascot Post Office (historical)","IA","Pottawattamie",300,984,"Loveland",41.4136062,-95.898345
"1089",1949711,"Weston Post Office (historical)","IA","Pottawattamie",333,1093,"McClelland",41.3408293,-95.7411199
"1090",1949712,"Armour Post Office (historical)","IA","Pottawattamie",363,1191,"McClelland",41.2680519,-95.6350062
"1091",1949713,"Quick Post Office (historical)","IA","Pottawattamie",343,1125,"McClelland",41.2899963,-95.6702849
"1092",1949724,"Deseret Post Office (historical)","IA","Pottawattamie",389,1276,"Beebeetown",41.5011043,-95.8675104
"1093",1949788,"Council Bluffs Post Office","IA","Pottawattamie",307,1007,"Council Bluffs South",41.2473779,-95.8205075
"1094",1949811,"Kemling Post Office (historical)","IA","Pottawattamie",390,1280,"Carson NE",41.1772149,-95.2886073
"1095",1949829,"Osage Post Office (historical)","IA","Fremont",289,948,"Rock Bluff",40.8861114,-95.8072264
"1096",1949830,"Nunda Post Office (historical)","IA","Fremont",312,1024,"Shenandoah West",40.8288865,-95.4183244
"1097",1949833,"Randolph Post Office","IA","Fremont",298,978,"Randolph",40.872875,-95.5658521
"1098",1949834,"Manti Post Office (historical)","IA","Fremont",299,981,"Farragut",40.7283314,-95.4030434
"1099",1949835,"Knox Post Office (historical)","IA","Fremont",315,1033,"Sidney",40.7291674,-95.7036086
"1100",1949837,"Payne Post Office (historical)","IA","Fremont",281,922,"Nebraska City",40.6697234,-95.7602763
"1101",1949838,"Eastport Post Office (historical)","IA","Fremont",281,922,"Nebraska City",40.6788904,-95.8355568
"1102",1949839,"Dawsonburg Post Office (historical)","IA","Fremont",326,1070,"Tabor SW",40.8694443,-95.6961115
"1103",1949840,"Farmer City Post Office (historical)","IA","Fremont",330,1083,"Shenandoah West",40.8291654,-95.4797147
"1104",1949841,"Cory Post Office (historical)","IA","Fremont",332,1089,"Shenandoah West",40.7777762,-95.441379
"1105",1949842,"Walnut Creek Post Office (historical)","IA","Fremont",336,1102,"Shenandoah West",40.7783317,-95.4411012
"1106",1949843,"Thurman Post Office","IA","Fremont",297,974,"Tabor SW",40.8200005,-95.7477788
"1107",1949845,"McPaul Post Office (historical)","IA","Fremont",286,938,"McPaul",40.8219452,-95.8027805
"1108",1949846,"Buchanan Post Office (historical)","IA","Fremont",289,948,"McPaul",40.8694449,-95.830838
"1109",1949847,"Bartlett Post Office (historical)","IA","Fremont",288,945,"Rock Bluff",40.8850003,-95.7950038
"1110",1949849,"Anderson Post Office (historical)","IA","Fremont",295,968,"Randolph",40.8013888,-95.6041625
"1111",1949854,"Tabor Post Office","IA","Fremont",381,1250,"Tabor",40.8981231,-95.6707157
"1112",1949865,"Sidney Post Office","IA","Fremont",356,1168,"Sidney",40.7485218,-95.6466853
"1113",1949885,"Riverton Post Office","IA","Fremont",292,958,"Riverton",40.6874588,-95.5686416
"1114",1949891,"Hamburg Post Office","IA","Fremont",280,919,"Hamburg",40.6047498,-95.6565821
"1115",1949909,"Percival Post Office","IA","Fremont",284,932,"Nebraska City",40.7488903,-95.8136126
"1116",1949912,"Imogene Post Office","IA","Fremont",333,1093,"Imogene",40.8794417,-95.4269371
"1117",1949919,"Farragut Post Office","IA","Fremont",293,961,"Farragut",40.7196267,-95.4808261
"1118",1949966,"McKissacks Grove Post Office (historical)","IA","Fremont",299,981,"McElroy Creek",40.5861126,-95.6058242
"1119",1968334,"Glenwood Post Office","IA","Mills",306,1004,"Glenwood",41.046157,-95.7415206
"1120",1968362,"Whitecloud Post Office (historical)","IA","Mills",302,991,"Tabor NE",40.9841645,-95.5230537
"1121",1968364,"Ward Post Office (historical)","IA","Mills",319,1047,"Glenwood",41.1133311,-95.637226
"1122",1968365,"Wahaghbonsy Post Office (historical)","IA","Mills",366,1201,"Tabor",40.947222,-95.7286143
"1123",1968367,"Strahan Post Office (historical)","IA","Mills",349,1145,"Imogene",40.9497202,-95.4997186
"1124",1968368,"Solomon Post Office (historical)","IA","Mills",347,1138,"Imogene",40.9052751,-95.4419382
"1125",1968370,"Pacific City Post Office (historical)","IA","Mills",294,965,"Pacific Junction",41.0477771,-95.800285
"1126",1968371,"Jewell Post Office (historical)","IA","Mills",345,1132,"Malvern",41.0527757,-95.6002795
"1127",1968372,"Indian Creek Post Office (historical)","IA","Mills",331,1086,"Emerson",41.0063854,-95.4427743
"1128",1968373,"Hillsdale Post Office (historical)","IA","Mills",373,1224,"Glenwood",41.0074989,-95.6708363
"1129",1968375,"Haynie Post Office (historical)","IA","Mills",289,948,"Rock Bluff",40.9444443,-95.8377842
"1130",1968376,"Folsom Post Office (historical)","IA","Mills",297,974,"Pacific Junction",41.0899991,-95.8175084
"1131",1968378,"Mount Olive Post Office (historical)","IA","Mills",374,1227,"Glenwood",41.0388876,-95.6697256
"1132",1968379,"Fayette Post Office (historical)","IA","Mills",374,1227,"Glenwood",41.0388876,-95.6697256
"1133",1968380,"Junction City Post Office (historical)","IA","Mills",291,955,"Pacific Junction",41.0019437,-95.8638973
"1134",1968381,"Sharpsburgh Post Office (historical)","IA","Mills",291,955,"Pacific Junction",41.0019437,-95.8638973
"1135",1968382,"East Plattsmouth Post Office (historical)","IA","Mills",291,955,"Pacific Junction",41.0019437,-95.8638973
"1136",1968383,"Clark Post Office (historical)","IA","Mills",305,1001,"Tabor NE",40.9505539,-95.5402755
"1137",1968385,"Cerro Gordo Post Office (historical)","IA","Mills",293,961,"Pacific Junction",41.1222211,-95.8600101
"1138",1968386,"Boxelder Post Office (historical)","IA","Mills",338,1109,"Treynor",41.1597186,-95.5433355
"1139",1968387,"Benton Post Office (historical)","IA","Mills",324,1063,"Malvern",41.0983299,-95.5130557
"1140",1968389,"Balfour Post Office (historical)","IA","Mills",352,1155,"Glenwood",41.0488875,-95.6677813
"1141",1968390,"Alps Post Office (historical)","IA","Mills",289,948,"Rock Bluff",40.9513887,-95.8147281
"1142",1968402,"Malvern Post Office","IA","Mills",305,1001,"Malvern",41.0025537,-95.5865963
"1143",1968412,"Emerson Post Office","IA","Mills",322,1056,"Emerson",41.0171358,-95.4021541
"1144",1968420,"Silver City Post Office","IA","Mills",319,1047,"Glenwood",41.1129182,-95.6371988
"1145",1968425,"Pacific Junction Post Office","IA","Mills",291,955,"Pacific Junction",41.0187171,-95.7999364
"1146",1968427,"Mineola Post Office","IA","Mills",314,1030,"Mineola",41.1434214,-95.6951747
"1147",1968430,"Hastings Post Office","IA","Mills",305,1001,"Emerson",41.023499,-95.4994406
"1148",1968434,"Henderson Post Office (historical)","IA","Mills",322,1056,"Carson",41.1399951,-95.4324989
"1149",1968478,"Page Post Office (historical)","IA","Page",366,1201,"Coin",40.7122149,-95.1297032
"1150",1968480,"Norwich Post Office (historical)","IA","Page",355,1165,"Bingham",40.7424949,-95.2505401
"1151",1968481,"North Mills Post Office (historical)","IA","Page",307,1007,"Hawleyville",40.7999897,-94.9852572
"1152",1968482,"North Grove Post Office (historical)","IA","Page",371,1217,"Stanton SW",40.8499921,-95.1308177
"1153",1968483,"Meade Post Office (historical)","IA","Page",368,1207,"Clarinda North",40.8652683,-95.0419269
"1154",1968485,"Hepburn Post Office (historical)","IA","Page",312,1024,"Clarinda North",40.8491568,-95.0172036
"1155",1968486,"Hawleyville Post Office (historical)","IA","Page",313,1027,"Hawleyville",40.7766559,-94.9363663
"1156",1968487,"Harder's Corner Post Office (historical)","IA","Page",297,974,"Hopkins SW",40.6069346,-94.9724756
"1157",1968488,"Franklin Grove Post Office (historical)","IA","Page",340,1115,"Coburg",40.8869395,-95.308601
"1158",1968489,"Dasie Post Office (historical)","IA","Page",347,1138,"Stanton SW",40.7999935,-95.1919291
"1159",1968490,"Darwin Post Office (historical)","IA","Page",332,1089,"Stanton SW",40.8138813,-95.1363725
"1160",1968491,"Morsman Post Office (historical)","IA","Page",319,1047,"Hopkins SW",40.5858236,-94.9719197
"1161",1968492,"Nyman Post Office (historical)","IA","Page",375,1230,"Red Oak South",40.8808266,-95.2038759
"1162",1968493,"Binns Post Office (historical)","IA","Page",346,1135,"Red Oak South",40.8999933,-95.2085988
"1163",1968494,"Bingham Post Office (historical)","IA","Page",336,1102,"Bingham",40.7341624,-95.2888741
"1164",1968495,"Bethesda Post Office (historical)","IA","Page",371,1217,"Clarinda North",40.8430472,-95.0997056
"1165",1968513,"Shenandoah Post Office","IA","Page",297,974,"Shenandoah East",40.7671208,-95.3715362
"1166",1968554,"Clarinda Post Office","IA","Page",318,1043,"Clarinda South",40.7380135,-95.038192
"1167",1968597,"Yorktown Post Office","IA","Page",329,1079,"Coin",40.7345097,-95.1543182
"1168",1968601,"Shambaugh Post Office","IA","Page",305,1001,"Clarinda South",40.6582145,-95.0337995
"1169",1968603,"Northboro Post Office (historical)","IA","Page",331,1086,"Westboro",40.6077742,-95.2916488
"1170",1968608,"Essex Post Office","IA","Page",303,994,"Shenandoah East",40.8332338,-95.3047492
"1171",1968623,"College Springs Post Office","IA","Page",351,1152,"Clearmont",40.619302,-95.1211581
"1172",1968626,"Coin Post Office","IA","Page",311,1020,"Coin",40.6552795,-95.2323949
"1173",1968633,"Braddyville Post Office","IA","Page",303,994,"Clearmont",40.5786462,-95.0301722
"1174",1968635,"Blanchard Post Office","IA","Page",310,1017,"Blanchard",40.5790985,-95.2224195
"1175",1968659,"Sherman Centre Post Office (historical)","IA","Montgomery",365,1197,"Griswold",41.1311034,-95.2330494
"1176",1968660,"Ross Grove Post Office (historical)","IA","Montgomery",325,1066,"Villisca",40.9222112,-94.9502585
"1177",1968662,"Stennett Post Office (historical)","IA","Montgomery",348,1142,"Red Oak North",41.0897143,-95.1944362
"1178",1968663,"Frankfort Post Office (historical)","IA","Montgomery",393,1289,"Red Oak North",41.0327693,-95.1341555
"1179",1968664,"Coe's Grove Post Office (historical)","IA","Montgomery",331,1086,"Red Oak North",41.1169361,-95.1747139
"1180",1968666,"Coburg Post Office (historical)","IA","Montgomery",306,1004,"Coburg",40.9174941,-95.2644341
"1181",1968667,"Climax Post Office (historical)","IA","Montgomery",313,1027,"Coburg",40.9302736,-95.3661036
"1182",1968668,"Carr's Point Post Office (historical)","IA","Montgomery",324,1063,"Coburg",40.9819395,-95.3452712
"1183",1968669,"Wales Post Office (historical)","IA","Montgomery",367,1204,"Wales",41.1169381,-95.3272181
"1184",1968670,"McPherson Post Office (historical)","IA","Montgomery",339,1112,"Wales",41.0113836,-95.3366607
"1185",1968672,"Hawthorne Post Office (historical)","IA","Montgomery",320,1050,"Wales",41.0016615,-95.3369383
"1186",1968674,"Wallin Post Office (historical)","IA","Montgomery",392,1286,"Wallin",41.0599904,-95.0560981
"1187",1968675,"Biddick Post Office (historical)","IA","Montgomery",390,1280,"Wallin",41.0777685,-95.0794326
"1188",1968676,"Wallace Post Office (historical)","IA","Montgomery",333,1093,"Morton Mills",41.0797117,-94.9835961
"1189",1968677,"Morton Mills Post Office (historical)","IA","Montgomery",332,1089,"Morton Mills",41.0797117,-94.9847073
"1190",1968678,"Tenville Post Office (historical)","IA","Montgomery",325,1066,"Morton Mills",41.0086005,-94.9922063
"1191",1968679,"Alix Post Office (historical)","IA","Montgomery",335,1099,"Morton Mills",41.0913782,-94.9655401
"1192",1968719,"Red Oak Post Office","IA","Montgomery",320,1050,"Red Oak North",41.0091413,-95.226554
"1193",1968730,"Villisca Post Office","IA","Montgomery",325,1066,"Villisca",40.9275437,-94.9775213
"1194",1968757,"Elliott Post Office","IA","Montgomery",328,1076,"Griswold",41.1490889,-95.1633921
"1195",1968792,"Stanton Post Office","IA","Montgomery",350,1148,"Stanton",40.9807352,-95.1037854
"1196",1968797,"Bedford Post Office","IA","Taylor",344,1129,"Bedford",40.6676978,-94.7186524
"1197",1968822,"New Market Post Office","IA","Taylor",377,1237,"New Market",40.7305179,-94.8995889
"1198",1968831,"Lenox Post Office","IA","Taylor",396,1299,"Lenox",40.8817875,-94.5600606
"1199",1968847,"Clearfield Post Office","IA","Taylor",385,1263,"Clearfield",40.8005107,-94.4759144
"1200",1968855,"Siam Post Office (historical)","IA","Taylor",356,1168,"New Market",40.6272113,-94.8771954
"1201",1968856,"Platteville Post Office (historical)","IA","Taylor",374,1227,"Conway",40.639989,-94.5566297
"1202",1968857,"Lone Office Post Office (historical)","IA","Taylor",383,1257,"Clearfield",40.8527665,-94.4877397
"1203",1968858,"Litchfield Post Office (historical)","IA","Taylor",379,1243,"Merle Junction",40.7638773,-94.5585751
"1204",1968859,"Lexington Post Office (historical)","IA","Taylor",356,1168,"Bedford",40.7333209,-94.6821906
"1205",1968860,"Leonard Post Office (historical)","IA","Taylor",385,1263,"Gravity",40.8735977,-94.7385832
"1206",1968861,"Landis Post Office (historical)","IA","Taylor",361,1184,"Hopkins",40.620822,-94.833583
"1207",1968862,"Ladoga Post Office (historical)","IA","Taylor",372,1220,"Ladoga",40.7416543,-94.7952502
"1208",1968864,"Henshaw Post Office (historical)","IA","Taylor",326,1070,"Hawleyville",40.8577662,-94.8919219
"1209",1968865,"Harmony Post Office (historical)","IA","Taylor",352,1155,"Bedford",40.7041545,-94.6766346
"1210",1968866,"Guss Post Office (historical)","IA","Taylor",367,1204,"Guss",40.8419324,-94.8580315
"1211",1968867,"Enod Post Office (historical)","IA","Taylor",341,1119,"Bedford SW",40.5930441,-94.6613551
"1212",1968869,"Conway Post Office (historical)","IA","Taylor",371,1217,"Conway",40.7485991,-94.6188551
